"id","domain","area","title","method","nonBlocking","codeReferences"
"V2-FAC-09-11","Facilities and amenities","facilities","גן שמיים וטרקלין שקיעה: supports save/favorite and share","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-09-12","Facilities and amenities","facilities","גן שמיים וטרקלין שקיעה: supports ask-a-representative with facility context","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-09-13","Facilities and amenities","facilities","גן שמיים וטרקלין שקיעה: returns to the same project/unit context","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-09-14","Facilities and amenities","facilities","גן שמיים וטרקלין שקיעה: has a 200/MIME/hash asset proof","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-09-15","Facilities and amenities","facilities","גן שמיים וטרקלין שקיעה: does not use another facility image as a substitute","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-09-16","Facilities and amenities","facilities","גן שמיים וטרקלין שקיעה: has no waiting/developer copy in public UI","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-01","Facilities and amenities","facilities","חדר קולנוע פרטי: has one facility_id used by card, model, plan, panorama and analytics","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-02","Facilities and amenities","facilities","חדר קולנוע פרטי: has a semantic GLB node or authored facility polygon","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-03","Facilities and amenities","facilities","חדר קולנוע פרטי: has a plan/masterplan feature and level","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-04","Facilities and amenities","facilities","חדר קולנוע פרטי: opens from a model or masterplan hotspot","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-05","Facilities and amenities","facilities","חדר קולנוע פרטי: opens from an equivalent accessible list item","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-06","Facilities and amenities","facilities","חדר קולנוע פרטי: opens a real panorama with a 2:1 source","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-07","Facilities and amenities","facilities","חדר קולנוע פרטי: has scene hotspots for functional zones/equipment","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-08","Facilities and amenities","facilities","חדר קולנוע פרטי: shows area and capacity as estimated prototype values","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-09","Facilities and amenities","facilities","חדר קולנוע פרטי: shows equipment/features in buyer language","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-10","Facilities and amenities","facilities","חדר קולנוע פרטי: shows accessibility and route from lobby","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-11","Facilities and amenities","facilities","חדר קולנוע פרטי: supports save/favorite and share","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-12","Facilities and amenities","facilities","חדר קולנוע פרטי: supports ask-a-representative with facility context","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-13","Facilities and amenities","facilities","חדר קולנוע פרטי: returns to the same project/unit context","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-14","Facilities and amenities","facilities","חדר קולנוע פרטי: has a 200/MIME/hash asset proof","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-15","Facilities and amenities","facilities","חדר קולנוע פרטי: does not use another facility image as a substitute","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-10-16","Facilities and amenities","facilities","חדר קולנוע פרטי: has no waiting/developer copy in public UI","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-01","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: has one facility_id used by card, model, plan, panorama and analytics","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-02","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: has a semantic GLB node or authored facility polygon","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-03","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: has a plan/masterplan feature and level","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-04","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: opens from a model or masterplan hotspot","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-05","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: opens from an equivalent accessible list item","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-06","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: opens a real panorama with a 2:1 source","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-07","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: has scene hotspots for functional zones/equipment","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-08","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: shows area and capacity as estimated prototype values","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-09","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: shows equipment/features in buyer language","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-10","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: shows accessibility and route from lobby","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-11","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: supports save/favorite and share","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-12","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: supports ask-a-representative with facility context","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-13","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: returns to the same project/unit context","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-14","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: has a 200/MIME/hash asset proof","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-15","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: does not use another facility image as a substitute","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-11-16","Facilities and amenities","facilities","סטודיו יוגה ופילאטיס: has no waiting/developer copy in public UI","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-12-01","Facilities and amenities","facilities","חדר אופניים, ניידות ושירות: has one facility_id used by card, model, plan, panorama and analytics","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-12-02","Facilities and amenities","facilities","חדר אופניים, ניידות ושירות: has a semantic GLB node or authored facility polygon","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
"V2-FAC-12-03","Facilities and amenities","facilities","חדר אופניים, ניידות ושירות: has a plan/masterplan feature and level","facility contract+asset+DOM+interaction","true","plugins/nadlan-config/inc/facility-chips.php:75-90 | plugins/nadlan-config/inc/showroom-engine.php:804-817 | 03-DATA/aurelia-facilities.json"
